station,member_casual,latitude,longitude,number_of_rides
Racine Ave & Garfield Blvd,casual,41.79422804285714,-87.65510507342857,70
Kenton Ave & Madison St,casual,41.88071472753623,-87.74103065173912,69
Loomis Blvd & 84th St,casual,41.74153534782609,-87.65841543304349,69
Torrence Ave & 106th St,casual,41.70284436028985,-87.55983740927536,69
Maplewood Ave & 59th St,casual,41.78776747014706,-87.68846826411765,68
Pulaski & Ann Lurie Pl,casual,41.81811285735294,-87.72255149264706,68
Hamlin Ave & 62nd Pl,casual,41.77995169044776,-87.71908725537314,67
Hegewisch Metra Station,casual,41.648547295522384,-87.54616521567165,67
Constance Ave & 95th St,casual,41.72224980151515,-87.57896764060607,66
Dauphin Ave & 87th St,casual,41.736517073939396,-87.60126435378788,66
Kildare Ave & 47th St,casual,41.80884808757576,-87.73041231212122,66
Kildare Ave & 55th St,casual,41.7911557780303,-87.73020247833334,66
Kildare Ave & Division St,casual,41.90200652415385,-87.73301792923077,65
Leamington Ave & Hirsch St,casual,41.90789092569231,-87.75248733261539,65
Oketo Ave & Addison St,casual,41.94314195276923,-87.81095660784615,65
Public Rack - Walden Pkwy & 103rd St,casual,41.708162802,-87.66955897246154,65
Seeley Ave & Garfield Blvd,casual,41.794111285384616,-87.67548922415385,65
Commercial Ave & 83rd St,casual,41.744617079375004,-87.55120636765625,64
Kedzie Ave & 45th St,casual,41.8105956778125,-87.70169292390625,64
Narragansett & McLean,casual,41.917114399375,-87.78656761421875,64
Public Rack - Austin Ave & Wrightwood Ave,casual,41.9287270428125,-87.777771619375,64
Richmond St & 59th St,casual,41.7875605421875,-87.69806931125,64
Bloomingdale Ave & Harlem Ave,casual,41.91100084761904,-87.80792265777778,63
Damen Ave & 51st St,casual,41.800907889523806,-87.67467107396826,63
Plainfield & Irving Park,casual,41.95125966507937,-87.83202681317461,63
Public Rack - Avers & Lawrence,casual,41.96847352354839,-87.72413800887097,62
Clyde Ave & 87th St,casual,41.73718444065574,-87.57268935360655,61
Elizabeth St & 59th St,casual,41.789793810819674,-87.65469873131148,61
Halsted St & 69th St,casual,41.769054656721316,-87.64460913327869,61
Lamon Ave & Chicago Ave,casual,41.896940544754095,-87.74887437754099,61
Ashland Ave & 63rd St,casual,41.779349994,-87.66487474283333,60
Cicero Ave & Flournoy St,casual,41.872136336833336,-87.74663646483333,60
Public Rack - California Ave & Cortez St,casual,41.90019114933333,-87.69764223133333,60
Public Rack - Menard Ave & Dakin St - midblock,casual,41.9515323555,-87.77162921183333,60
California Ave & 26th St,casual,41.84370701423729,-87.6949353442373,59
Evans Ave & 75th St,casual,41.758495726779664,-87.60641926118645,59
Jeffery Blvd & 76th St,casual,41.757125571694914,-87.57584658355933,59
La Villita Park (Albany/30th),casual,41.839524417118646,-87.70130720525424,59
Loomis St & Lexington St*,casual,41.872175217118645,-87.66152841355932,59
Shields Ave & 43rd St,casual,41.81619537186441,-87.63467636559322,59
Ellis Ave & 83rd St,casual,41.74412502482759,-87.59906159258621,58
Homewood Ave & 115th St,casual,41.684594447413794,-87.67076797672414,58
Kedzie Ave & 104th St,casual,41.70297711724138,-87.70105557655172,58
Kildare & Cermak,casual,41.851087007413796,-87.73160040310344,58
Latrobe Ave & Chicago Ave,casual,41.89473733241379,-87.75688050293104,58
Lawndale Ave & 16th St,casual,41.859427312586206,-87.71845294068966,58
Maryland Ave & 104th St,casual,41.708255062758624,-87.60115956034483,58
North Ave & New England Ave,casual,41.90959741913793,-87.79837764017242,58
Public Rack - Lafayette Ave & 95th St,casual,41.72143695965517,-87.62367621293103,58
Cicero Ave & Quincy St,casual,41.87761389596491,-87.74539525719298,57
Karlov Ave & Madison St,casual,41.88085546736842,-87.72794289473684,57
MLK Jr Dr & 83rd St,casual,41.743107984210525,-87.61480121035088,57
Tripp Ave & 31st St,casual,41.838734753157894,-87.73021311719299,57
Vernon Ave & 107th St,casual,41.70017601035088,-87.6122974608772,57
Altgeld Gardens,casual,41.656855218392856,-87.59881502517857,56
Major Ave & Bloomingdale Ave,casual,41.91189690107143,-87.76896522089285,56
Marshfield Ave & 59th St,casual,41.786814843035714,-87.66621297696429,56
Torrence Ave & 126th Pl,casual,41.66629589660714,-87.55719135482143,56
Vernon Ave & 75th St,casual,41.75837032125,-87.61414410089286,56
Albany Ave & Douglas Blvd,casual,41.86277249290909,-87.70258959454546,55
Avenue O & 118th St,casual,41.681013235636364,-87.53797167381818,55
Halsted St & 96th St,casual,41.71971108072727,-87.64293598218181,55
Public Rack - California Ave & Touhy Ave - NW,casual,42.011159802181815,-87.69996606327273,55
Vernon Ave & 79th St,casual,41.750943346545455,-87.61379057527273,55
Vincennes Ave & 75th St,casual,41.75796650490909,-87.63121131909091,55
Houston Ave & 92nd St,casual,41.728204912037036,-87.54965180222221,54
Public Rack - Lawndale Ave & 23rd St,casual,41.84983036185185,-87.71681781314815,54
Wabash Ave & 83rd St,casual,41.74335814185185,-87.62284151907407,54
Halsted St & 51st St,casual,41.80179774433962,-87.64522799773584,53
Monticello Ave & Chicago Ave,casual,41.89668996037736,-87.71822776075471,53
Stony Island Ave & 82nd St,casual,41.74656329037736,-87.58600090377358,53
Ashland Ave & 78th St,casual,41.752219883653844,-87.66376014846153,52
Campbell Ave & Montrose Ave (Temp),casual,41.9615305534,-87.6928097272,50
Public Rack - Champlain Ave & 65th St,casual,41.7782177346,-87.6097492026,50
Public Rack - Cicero Ave & Wrightwood Ave,casual,41.9288109318,-87.748116671,50
Public Rack - Kedzie Ave & Argyle St,casual,41.9710074388,-87.70938069179999,50
Bennett Ave & 79th St,casual,41.751797018775505,-87.57850047959184,49
Yates Blvd & 93rd St,casual,41.72616554102041,-87.56629594163265,49
Long Ave & North Ave,casual,41.90953714520833,-87.76054060729167,48
Public Rack - 63rd Pl & Narraganssett Ave,casual,41.77680487208333,-87.78195705020833,48
Central Park Ave & Douglas Blvd,casual,41.862006255957446,-87.71648199659575,47
Damen Ave & 74th St,casual,41.75927861255319,-87.67365044085106,47
Eberhart Ave & 91st St,casual,41.72928361680851,-87.61126061170214,47
Monticello Ave & Lawrence Ave,casual,41.96818406255319,-87.71952857659575,47
Public Rack - Fullerton Ave & Narragansett Ave,casual,41.92201979489362,-87.78774543276596,47
Public Rack - Kostner Ave & Diversey Ave,casual,41.931351631063826,-87.7378316806383,47
Menard Ave & North Ave,casual,41.90985632369565,-87.7701051373913,46
Woodlawn & 103rd,casual,41.70738101347826,-87.5940489321739,46
Homan Ave & Fillmore St,casual,41.86881819688889,-87.71050728355556,45
Public Rack - Kedzie Ave & Archer Ave,casual,41.811623304,-87.702612944,45
Public Rack - Nagle Ave & Belmont Ave,casual,41.93891170244444,-87.78835219088889,45
Public Rack - Prairie Ave & Garfield Blvd S,casual,41.79436793377778,-87.618983546,45
Public Rack - Washington Park Ct & 51st St,casual,41.80218282977778,-87.61513406822222,45
Stony Island Ave & South Chicago Ave,casual,41.751173904,-87.58533693066667,45
Woodlawn & 103rd - Olive Harvey Vaccination Site,casual,41.70994173333333,-87.59008927777778,45
Halsted St & 56th St,casual,41.79295511068182,-87.64500368386364,44
Oglesby Ave & 100th St,casual,41.713364546818184,-87.56585600590908,44
Public Rack - Eli Whitney Public School,casual,41.840040256818185,-87.72810633181818,44
Public Rack - Jonathan Y Scammon Public School,casual,41.94093075863636,-87.73138851704546,44
Public Rack - Western Ave & Devon Ave,casual,41.99830685954546,-87.6898385225,44
Cottage Grove Ave & 78th St,casual,41.75318255255814,-87.60501972558139,43
Public Rack - Stewart Ave & 123rd St,casual,41.670318878604654,-87.63198237930233,43
Ashland Ave & 74th St,casual,41.759214365714286,-87.66347945333334,42
Public Rack - S. New England/ W. 65th,casual,41.77363182547619,-87.79324087142857,42
Vincennes Ave & 104th St,casual,41.70493837428572,-87.65696071785715,42
East End Ave & 87th St,casual,41.73680839902439,-87.58280433731707,41
Eberhart Ave & 131st St,casual,41.65828111365854,-87.6107238795122,41
Marquette Ave & 89th St,casual,41.73368771902439,-87.55843395121951,41
Parkside Ave & Armitage Ave,casual,41.91841830097561,-87.76857537658536,41
Public Rack - Lockwood Ave & Diversey Ave,casual,41.93037835317073,-87.75973661658537,41
Public Rack - Melvina Ave & Belmont Ave,casual,41.9392837404878,-87.78058317853659,41
Whipple St & Roosevelt Rd,casual,41.86754922195122,-87.70120150121951,41
Augusta Blvd & Laramie Ave,casual,41.89888303925,-87.756283689,40
Halsted St & 104th St,casual,41.70515436175,-87.64241973425,40
Mayfield & Roosevelt Rd,casual,41.86621735125,-87.77149593175,40
Mozart St & Jackson Blvd,casual,41.878249957,-87.698170106,40
Racine Ave & 61st St,casual,41.783187562,-87.654357109,40
S Wentworth Ave & W 111th St,casual,41.691557194,-87.62893729425,40
Calumet Ave & 71st St,casual,41.76551466820513,-87.61693321205128,39
Public Rack - Columbus & 79th,casual,41.74929827974359,-87.70403444974359,39
Public Rack - Milwaukee Ave & Addison St,casual,41.94792051435898,-87.73755880948718,39
Public Rack - Racine Ave & 109th Pl,casual,41.694233249487176,-87.65239444666666,39
Rockwell St & 63rd St,casual,41.77912486205128,-87.68898211692307,39
Elizabeth St & 47th St,casual,41.80839923947369,-87.65652613842106,38
Elizabeth St & 92nd St,casual,41.72681852473684,-87.65429211973685,38
Laramie Ave & Gladys Ave,casual,41.87581000236842,-87.75531750342105,38
Loomis St & 89th St,casual,41.732414898421055,-87.65807249736842,38
Public Rack - California Ave & Devon Ave - NE,casual,41.998589966842104,-87.69978281868421,38
Troy St & Jackson Blvd,casual,41.878961537368426,-87.70203440473685,38
Kostner Ave & Adams St,casual,41.87791465297297,-87.73594410702702,37
Menard Ave & Division St,casual,41.90176672567568,-87.77038781405405,37
Public Rack - 56th St & Mulligan Ave,casual,41.79036471027027,-87.77996226702703,37
McCormick Blvd & Devon Ave,casual,41.99713131694444,-87.71121403194445,36
Public Rack - Keystone Ave & North Ave,casual,41.90992200666666,-87.72893281527777,36
Spaulding Ave & 16th St,casual,41.859191445,-87.70848116611111,36
Panama Ave & Grace St,casual,41.949329298,-87.82978818228571,35
Public Rack - Neva Ave & Grand Ave,casual,41.922613888571426,-87.80331399371428,35
Public Rack - Prairie Ave & 47th St ,casual,41.80972491457143,-87.61955584457144,35
Public Rack - Pulaski Rd & 44th St,casual,41.81142659542857,-87.72131667485714,35
Public Rack - S Menard & W 63rd,casual,41.777737416571426,-87.76741386971429,35
Public Rack - Sacramento Ave & Devon Ave,casual,41.99823427685714,-87.70324166485715,35
Summit Ave & 86th St,casual,41.73785001885714,-87.64490644857143,35
Major Taylor Trail & 124th St,casual,41.66870385205882,-87.63713197794118,34
May St & 69th St,casual,41.768951019117644,-87.652947775,34
South Chicago Ave & 83rd St,casual,41.74392389529412,-87.57521730588236,34
Stony Island Ave & 90th St,casual,41.73139061852941,-87.5857546667647,34
Tripp Ave & 15th St,casual,41.860358526764706,-87.73067394205883,34
Halsted St & 111th St,casual,41.69227851787879,-87.64268650363637,33
Public Rack - King Dr & 115th St,casual,41.688187916666664,-87.61131558363637,33
Public Rack - Laramine Ave & Winnemac Ave,casual,41.97161370515151,-87.75786287121213,33
Public Rack - Parkside & Archer,casual,41.79633176181818,-87.76294483484848,33
Spaulding Ave & 63rd St,casual,41.77982281727273,-87.70906886030302,33
Public Rack - Hoyne Ave & 110th Pl,casual,41.6912286671875,-87.672237215,32
Public Rack - Lockwood & Archer,casual,41.79678900625,-87.7552933203125,32
Public Rack - Western & 79th,casual,41.7508462328125,-87.6825687390625,32
Public Rack - Wilbur Wright College South,casual,41.958348011875,-87.787451153125,32
Public Rack - 61st St & Melvina Ave,casual,41.78065315548387,-87.77756209419354,31
Sacramento Blvd & Polk St,casual,41.87073758129032,-87.70022482096775,31
California Ave & 29th St,casual,41.84016962766667,-87.692889449,30
Indiana Ave & 133rd St,casual,41.65272028733333,-87.61787902133334,30
Public Rack - Campbell Ave & Pratt Blvd,casual,42.007212386,-87.691455766,30
Public Rack - Lorel Ave & Grand Ave,casual,41.91937080966667,-87.75990839033334,30
Public Rack - N. Oakview and W. Gregory St,casual,41.98012425733334,-87.84363368166667,30
Halsted St & 73rd St,casual,41.76161179034482,-87.64415056965517,29
Michigan Ave & 114th St,casual,41.68702457241379,-87.62110483413794,29
S Michigan Ave & E 118th St,casual,41.67988162517241,-87.62049760379311,29
State St & 76th St,casual,41.75700920862069,-87.62461619137932,29
Keeler Ave & Roosevelt Rd,casual,41.867279745357145,-87.72998494321429,28
Public Rack - Avondale Ave & Addison St,casual,41.948528137857146,-87.71993924607143,28
Public Rack - Elston Ave & Kenneth Ave,casual,41.96770699214286,-87.73956472964285,28
Public Rack - Milwaukee Ave & Kennedy Expy,casual,41.971191468214286,-87.76369497071428,28
Public Rack - Oketo Ave & Belmont Ave,casual,41.9390238425,-87.81096212178572,28
S Aberdeen St & W 106th St,casual,41.70090512142857,-87.64952256357142,28
Public Rack - Central Ave & Pensacola Ave,casual,41.96001312666667,-87.76747922296296,27
Public Rack - Cicero Ave & Roscoe St,casual,41.94195028259259,-87.74777448740741,27
Public Rack - Hamlin Ave & Grand Ave,casual,41.901919219999996,-87.72015276259259,27
Public Rack - Laramie Ave & Belmont Ave,casual,41.93910156407407,-87.75707433407408,27
Public Rack - Milwaukee Ave & Culyer Ave,casual,41.95359336259259,-87.74958714777777,27
Public Rack - Minuteman Park,casual,41.78587107851852,-87.76232890333334,27
Public Rack - Nagel & Higgins,casual,41.97645395851852,-87.78772026148148,27
Public Rack - Nashotah & Northwest Hwy,casual,41.9881307537037,-87.79130019740741,27
Public Rack - Springfield Ave & Lawrence Ave,casual,41.96837634777778,-87.72578623481482,27
Public Rack - St Louis Ave & Berteau Ave,casual,41.95862469185185,-87.71596376296296,27
Public Rack - Tripp Ave & North Ave,casual,41.909931326296295,-87.73173302925926,27
Damen Ave & 33rd St,casual,41.83409995153846,-87.6755894676923,26
Public Rack - Avers Ave & Archer Ave,casual,41.80204164846154,-87.71978412730769,26
Public Rack - Christiana Ave & Archer Ave,casual,41.81054935269231,-87.70931655615384,26
Public Rack - Karlov Ave & Kamerling Ave,casual,41.907961154999995,-87.72944178,26
Public Rack - Lavergne & Lawrence,casual,41.96823239115385,-87.75211790384616,26
Public Rack - Talman Ave & Pershing Rd,casual,41.82149117769231,-87.69037012961539,26
Racine Ave & 65th St,casual,41.77540611538462,-87.65431052269231,26
Public Rack - Christiana & Lincoln,casual,41.9933991628,-87.712607068,25
Public Rack - Keystone Ave & Irving Park Rd,casual,41.9522695196,-87.7299499068,25
Public Rack - Kimball Ave & Lawrence Ave,casual,41.9681344208,-87.7131227572,25
Public Rack - Komensky Ave & 63rd St,casual,41.7790319892,-87.7226534076,25
Public Rack - N Narragansett Ave & Grand Ave,casual,41.9216220268,-87.7839562568,25
Public Rack - Pulaski Rd & Fullerton Ave,casual,41.922562832000004,-87.7286984924,25
Public Rack - Sawyer Ave & Lawrence Ave,casual,41.96868936,-87.709728862,25
Ashland Ave & 66th St,casual,41.77407351916666,-87.66378568375,24
Halsted St & 59th St,casual,41.78756404875,-87.64487810916667,24
Lavergne Ave & 46th St,casual,41.80972812541667,-87.74907801416667,24
Public Rack - Kilbourn Ave & Fullerton Ave,casual,41.920371583333335,-87.73998386083333,24
Public Rack - State ST & 42nd St,casual,41.8195529875,-87.62810394333333,24
State St & 123rd St,casual,41.67066162875,-87.62267525333334,24
Olive Harvey College,casual,41.70955215869565,-87.59023427913043,23
Phillips Ave & 83rd St,casual,41.74453591826087,-87.56507694086956,23
Public Rack - Hiawatha & Mendota,casual,42.00711087,-87.77805518608696,23
Public Rack - Karlov Ave & Milwaukee Ave,casual,41.941470269565215,-87.72987258173913,23
Public Rack - Kimball Ave & Carmen Ave,casual,41.972052697826086,-87.71174884652174,23
Public Rack - Michigan Ave & 96th St,casual,41.71911058043478,-87.62053344652173,23
Ada St & 113th St,casual,41.687565752727274,-87.65540826545454,22
Public Rack - Ford City Mall,casual,41.75754253727273,-87.74122923818182,22
Public Rack - Karlov Ave & Lawrence Ave,casual,41.96843415045455,-87.73003104909091,22
Public Rack - Komensky Ave & 31st St,casual,41.84,-87.73,22
Public Rack - Leamington & Elston,casual,41.97817703545454,-87.75681465045454,22
Public Rack - Martin Luther King Dr & 44th St,casual,41.814238303636365,-87.6164187759091,22
Public Rack - McCormick Blvd & Devon Ave,casual,41.99879708454546,-87.71064748045454,22
Public Rack - Rockwell Ave & Touhy Ave ,casual,42.01092324545454,-87.69808569318182,22
Commercial Ave & 100th St,casual,41.71331617761905,-87.55112022571429,21
Public Rack - Kedzie Ave & 58th St,casual,41.78888370523809,-87.70232812238095,21
Public Rack - Laramie Ave & Fullerton Ave,casual,41.92213674904762,-87.75834153285714,21
Public Rack - Monticello & Lawrence,casual,41.968311645238096,-87.7195295147619,21
Public Rack - Western Ave & 110th St,casual,41.69252466190476,-87.68077177761906,21
Damen Ave/Coulter St,casual,41.849201153,-87.6756433365,20
Lavergne Ave & Division St,casual,41.901416167,-87.750596146,20
Public Rack - Austin Ave & Roscoe St,casual,41.940794980999996,-87.778726700000007,20
Public Rack - Calumet Ave & 51st St,casual,41.8021487965,-87.6182754905,20
Public Rack - Kildare Ave & North Ave,casual,41.9099205935,-87.7325323925,20
Public Rack - Laramie Ave & Warwick Ave,casual,41.9491887,-87.7580443035,20
Public Rack - Mobile Ave & Archer Ave,casual,41.792726341,-87.780202125,20
Public Rack - Nordica & Archer,casual,41.792271855,-87.797709186,20
Public Rack - Normal Ave & 111th St,casual,41.69240143,-87.635543346,20
Throop St & 52nd St,casual,41.799665665,-87.6571930345,20
Public Rack - Abbott Park,casual,41.72135144105263,-87.6221113631579,19
Public Rack - Baltimore Ave & 133rd St,casual,41.65248042789474,-87.54791073052631,19
Public Rack - California Ave & Marquette Rd,casual,41.77,-87.69,19
Public Rack - Hamilton Ave & 95th St,casual,41.72058789052632,-87.67787223842106,19
Public Rack - Kildare Ave & Division St,casual,41.9,-87.73,19
Public Rack - Lotus Ave & Lawrence Ave,casual,41.968151278421054,-87.76285452421052,19
Public Rack - Pulaski & Rosemont,casual,41.99523733421053,-87.72883900052632,19
Rhodes Ave & 71st St,casual,41.76600691631579,-87.61172456842105,19
Public Rack - Central Ave & Lawrence Ave,casual,41.96834291555555,-87.76819766388888,18
Public Rack - Cicero Ave & Cortland St - midblock,casual,41.91806518055556,-87.74819098666667,18
Public Rack - Harper Ave & 63rd St,casual,41.78065850944444,-87.58815843777778,18
Public Rack - Kedzie Ave & 61st Pl E,casual,41.78099538666667,-87.70119978777778,18
Public Rack - Kedzie Ave & Chicago Ave,casual,41.896786631666664,-87.70737184555556,18
Public Rack - Pulaski & 52nd,casual,41.798903644999996,-87.72130644611111,18
Public Rack - Wood St & 103rd St,casual,41.709252112777776,-87.6694135988889,18
Washtenaw Ave & Madison St,casual,41.88081871333333,-87.69245441944445,18
Public Rack - Haft Ave & Milwaukee Ave,casual,41.996141328235296,-87.78687412117647,17
Public Rack - Homan & 79th,casual,41.74989461647059,-87.7079121017647,17
Public Rack - Irving Park Rd & Leclaire Ave,casual,41.953207248235294,-87.75459748235293,17
Public Rack - Kedzie Ave & 54th St - SE,casual,41.792466123529415,-87.70208641705882,17
Public Rack - Linder & Elston,casual,41.98190100823529,-87.76774347,17
Public Rack - Milwaukee Ave & Catalpa Ave,casual,41.977561050588236,-87.76909216823529,17
Public Rack - Narragansett Ave & Fullerton Ave,casual,41.92289885823529,-87.78343913764705,17
Public Rack - Pulaski Rd & 65th St,casual,41.77189195764706,-87.72150199294117,17
Public Rack - Foster Ave & Drake Ave,casual,41.976139676875,-87.71803458125,16
Public Rack - Halsted St & 76th St,casual,41.7574232975,-87.642550613125,16
Public Rack - Harvard Ave & 119th St,casual,41.67912770625,-87.630294571875,16
Public Rack - Irving Park Rd & Austin Ave,casual,41.952711006875,-87.777495919375,16
Public Rack - Kimball & Ardmore,casual,41.987010184375,-87.71396478875,16
Public Rack - Melvina & Foster,casual,41.97586767875,-87.7831648275,16
Public Rack - Menard Ave & Grand Ave,casual,41.91987704,-87.77047415187499,16
Public Rack - Natoma Ave & 61st St,casual,41.780475440625,-87.78836132937501,16
Public Rack - Racine Ave & 74th St,casual,41.759530888125,-87.6532529,16
Public Rack - Western Ave & 100th St,casual,41.7112394975,-87.681342279375,16
Public Rack - Western Ave & 92nd Pl,casual,41.727402606249996,-87.681102618125,16
Avenue L & 114th St,casual,41.688029688,-87.53657186333334,15
Public Rack - 82nd st & Kedzie Ave,casual,41.742735765333336,-87.70186648933333,15
Public Rack - Austin & Higgins,casual,41.97239939466667,-87.77827018,15
Public Rack - Avers & Granville,casual,41.99378134333333,-87.72489434066667,15
Public Rack - California & 71st,casual,41.76340825133333,-87.69232595333332,15
Public Rack - Ewing Ave & 107th St,casual,41.70031007066667,-87.53600902333334,15
Public Rack - Fairfield Ave & 63rd St,casual,41.77973073333333,-87.69099496533333,15
Public Rack - Kilpatrick & Elston,casual,41.969984922,-87.74262975,15
Public Rack - Lynch & Elston,casual,41.981021911333336,-87.76137754066667,15
Public Rack - Meade Ave & Archer Ave,casual,41.79376138466667,-87.773793986,15
Public Rack - Pulaski Rd & 83rd St,casual,41.74095827866667,-87.72119961666667,15
Public Rack - South Shore Dr & 71st St,casual,41.76922489733334,-87.56053718333334,15
Public Rack - Winona St & Elston Ave,casual,41.973186688,-87.75031950933334,15
Bradley Park,casual,41.71788908571429,-87.56458105642858,14
Kenneth Ave & Lawrence Ave,casual,41.96786473642857,-87.73999600571429,14
Public Rack - Austin & 62nd,casual,41.779759545714285,-87.77101555214286,14
Public Rack - California Ave & Ogden Ave,casual,41.86078590071428,-87.695738935,14
Public Rack - Central & Prescott,casual,41.99219979357143,-87.76653481714285,14
Public Rack - Central Ave & Corcoran Pl,casual,41.887694964285714,-87.76586386857143,14
Public Rack - Delphina & Foster,casual,41.97211018,-87.84061173857143,14
Public Rack - Forrestville Ave & 47th St,casual,41.80943102,-87.61269635428572,14
Public Rack - Francisco Ave & Touhy Ave,casual,42.01141807214286,-87.70085450142857,14
Public Rack - Jensen Park,casual,41.96312405928571,-87.72044696357143,14
Public Rack - Kenneth Ave & 63rd St E,casual,41.779361803571426,-87.73144156857143,14
Public Rack - Marshfield Ave & 87th St,casual,41.737234095,-87.66251868285714,14
Public Rack - Melvina Ave & Montrose Ave,casual,41.959093617142855,-87.781586885,14
Public Rack - Milwaukee Ave & Pensacola Ave,casual,41.95957036357143,-87.75288460785714,14
Public Rack - Mozart Elementary School,casual,41.92088312642857,-87.72137678214285,14
Public Rack - Olmstead Ave & Oliphant Ave,casual,42.001992217142856,-87.81752718928571,14
Public Rack - Richard Daley College,casual,41.754835775000004,-87.72366595428572,14
Public Rack - Western & 83rd,casual,41.743335318571425,-87.68262408714286,14
Public Rack - Wood St & 47th St,casual,41.80944205357143,-87.66999893785714,14
Eggleston Ave & 92nd St,casual,41.72762959615385,-87.63487649384615,13
Public Rack - 63rd St and Nagle Ave,casual,41.77797000923077,-87.7818731176923,13
Public Rack - Ashland Ave & 76th St,casual,41.75873034,-87.66120431076922,13
Public Rack - Ashland Ave & 91st St,casual,41.728751863846156,-87.66210711307691,13
Public Rack - Austin Blvd & North Ave,casual,41.90961399538462,-87.77736045846154,13
Public Rack - California Ave & Devon Ave - NW,casual,41.99927941615385,-87.69979681923077,13
Public Rack - Halsted St & 95th St - SE,casual,41.72016317923077,-87.64070373076923,13
Public Rack - Harlem & Palatine,casual,41.996162643846155,-87.80747679461538,13
Public Rack - Holbrook St & Milwaukee Ave,casual,41.991455206153844,-87.78205384615384,13
Public Rack - Laramie Ave & Grand Ave,casual,41.918469574615386,-87.75784011846154,13
Public Rack - Lemont Ave & Keating Ave,casual,41.99116092,-87.74716913692308,13
Public Rack - Linder & 51st,casual,41.79996774153846,-87.7600004223077,13
Public Rack - Linder Ave & 64th Pl,casual,41.77545525,-87.75805727846154,13
Public Rack - Mulligan Ave & 56th St,casual,41.79040654076923,-87.77997063,13
Public Rack - Western Ave & 105th St,casual,41.70177386846154,-87.68102381384615,13
Public Rack - Western Ave & 47th Pl,casual,41.80912640076923,-87.68219654384616,13
Wentworth Ave & 104th St,casual,41.70533128538462,-87.62907695846154,13
Lavergne Ave & Fullerton Ave,casual,41.923971355,-87.7511670325,12
Public Rack - 4810 Keeler Ave,casual,41.9684414175,-87.7327628175,12
Public Rack - Ave N & 106th St,casual,41.702464149166666,-87.53878078333334,12
Public Rack - Avers Ave & Ogden Ave,casual,41.85177288083333,-87.720650695,12
Public Rack - Central Ave & George St,casual,41.932024551666665,-87.76717796416666,12
Public Rack - Cicero Ave & Wellington Ave,casual,41.93759044583333,-87.74806035916666,12
Public Rack - Greenwood Ave & Lake Park Ave,casual,41.8174344175,-87.59954682166666,12
Public Rack - Kedzie & 73rd,casual,41.760634855,-87.7021911675,12
Public Rack - Kedzie Ave & 62nd Pl,casual,41.780038211666664,-87.70269262083333,12
Public Rack - Kedzie Ave & 64th St - SW,casual,41.77757723333333,-87.70267720083334,12
Public Rack - Kedzie Ave & 83rd St,casual,41.7424096975,-87.70163563166666,12
Public Rack - Marshfield Ave & 45th St,casual,41.8123513325,-87.66623332500001,12
Public Rack - Peterson Ave & Milwaukee Ave,casual,41.989849219999996,-87.78066324416666,12
Public Rack - Peterson Park,casual,41.9787153825,-87.75554989,12
Public Rack - Pulaski Rd & Lake St,casual,41.8870827175,-87.7272488425,12
Public Rack - Sayre Ave & 59th St,casual,41.78388218333333,-87.79652767416667,12
Public Rack - Western Ave & 104th St - West,casual,41.70162226916667,-87.68069916583333,12
Hastings LWS,casual,41.86,-87.68,11
Public Rack - 111th St - Morgan Park Metra,casual,41.691089974545456,-87.67022492636363,11
Public Rack - 532 E 43rd St,casual,41.81764175090909,-87.61221187090909,11
Public Rack - Austin Ave & Archer Ave,casual,41.792315222727275,-87.77082753727272,11
Public Rack - Bryn Mawr Ave & Spaulding Ave,casual,41.98306999727273,-87.71160755636363,11
Public Rack - Cicero Ave & Altgeld St,casual,41.92655658181818,-87.74714642636364,11
Public Rack - Cicero Ave & North Ave,casual,41.90971338181818,-87.74730589454545,11
Public Rack - Halsted St & 111th St,casual,41.691360734545455,-87.64180979363637,11
Public Rack - Hiawatha Ave & Minnehaha Ave,casual,41.99968039636364,-87.76032139363636,11
Public Rack - Homan Ave & 26th St,casual,41.84297498909091,-87.70997469818181,11
Public Rack - Homan Ave & 62nd Pl,casual,41.77965271090909,-87.70850575363636,11
Public Rack - Houston Ave & 131st St,casual,41.65773854363636,-87.54878809363636,11
Public Rack - Kedzie Ave & 54th St - SW,casual,41.797796726363636,-87.701683740000007,11
Public Rack - Kedzie Ave & 61st Pl W,casual,41.781354266363635,-87.70240329545454,11
Public Rack - Kedzie Ave & 63rd St,casual,41.779357295454545,-87.70173392181819,11
Public Rack - Kostner & 83rd,casual,41.74169192272727,-87.73126489545454,11
Public Rack - Langley Ave & 49th St,casual,41.804955942727275,-87.60914459454546,11
Public Rack - Maplewood Ave & 47th St,casual,41.80916065727273,-87.68927009727273,11
Public Rack - Menard Ave & Belmont Ave,casual,41.93888829363636,-87.77067579454545,11
Public Rack - Milwaukee Ave & Lawrence Ave,casual,41.96805654,-87.76018225727273,11
Public Rack - Parkside & 63rd,casual,41.778432167272726,-87.76244610181818,11
Public Rack - S. Kilpatrick and W. 79th,casual,41.749324764545456,-87.73965487181817,11
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,casual,41.981896979090905,-87.70978531727272,11
Public Rack - Sawyer Ave & Chicago Ave,casual,41.896301334545456,-87.70845634363636,11
Public Rack - Springfield & 79th,casual,41.74966208272727,-87.72094423636364,11
Public Rack - Winchester Ave & 87th St,casual,41.73693802090909,-87.67151028545454,11
Public Rack - Woodlawn Ave & 63rd St S,casual,41.77985941,-87.59749038545455,11
